entry_date,exit_date,direction,holding_days,trade_return_pct
2013-01-08,2013-01-10,Long,2,0.39
2013-01-10,2013-01-11,Long,1,-0.0
2013-01-11,2013-01-14,Long,3,-0.03
2013-01-14,2013-01-15,Long,1,0.04
2013-01-15,2013-01-16,Long,1,-0.01
2013-01-16,2013-01-17,Long,1,0.49
2013-01-17,2013-01-18,Long,1,0.15
2013-01-18,2013-01-21,Long,3,0.0
2013-01-21,2013-01-28,Long,7,0.77
2013-01-28,2013-01-29,Long,1,0.22
2013-01-29,2013-01-30,Long,1,-0.32
2013-01-30,2013-02-01,Long,2,0.51
2013-02-01,2013-02-04,Long,3,-0.49
2013-02-04,2013-02-05,Long,1,0.38
2013-02-05,2013-02-07,Long,2,-0.03
2013-02-07,2013-02-12,Long,5,0.43
2013-02-12,2013-02-13,Long,1,0.06
2013-02-13,2013-02-14,Long,1,0.06
2013-02-14,2013-02-15,Long,1,-0.07
2013-02-15,2013-02-18,Long,3,0.0
2013-02-18,2013-02-19,Long,1,0.55
2013-02-19,2013-02-20,Long,1,-0.85
2013-02-20,2013-02-22,Long,2,0.29
2013-02-22,2013-02-26,Long,4,-1.07
2013-02-26,2013-02-27,Long,1,1.01
2013-02-27,2013-02-28,Long,1,-0.19
2013-02-28,2013-03-04,Long,4,0.68
2013-03-04,2013-03-05,Long,1,0.76
2013-03-05,2013-03-06,Long,1,0.12
2013-03-06,2013-03-07,Long,1,0.12
2013-03-07,2013-03-08,Long,1,0.34
2013-03-08,2013-03-13,Long,5,0.22
2013-03-13,2013-03-14,Long,1,0.34
2013-03-14,2013-03-15,Long,1,-0.07
2013-03-15,2013-03-18,Long,3,-0.31
2013-03-18,2013-03-19,Long,1,-0.1
2013-03-19,2013-03-21,Long,2,-0.06
2013-03-21,2013-03-25,Long,4,0.07
2013-03-25,2013-03-26,Long,1,0.06
2013-03-26,2013-03-27,Long,1,0.0
2013-03-27,2013-03-28,Long,1,0.05
2013-03-28,2013-03-29,Long,1,0.0
2013-03-29,2013-04-02,Long,4,0.03
2013-04-02,2013-04-04,Long,2,-0.11
2013-04-04,2013-04-05,Long,1,-0.16
2013-04-05,2013-04-10,Long,5,0.6
2013-04-10,2013-04-11,Long,1,0.06
2013-04-11,2013-04-12,Long,1,-0.07
2013-04-12,2013-04-15,Long,3,-0.82
2013-04-15,2013-04-16,Long,1,0.28
2013-04-16,2013-04-17,Long,1,-0.41
2013-04-17,2013-04-19,Long,2,0.1
2013-04-19,2013-04-24,Long,5,0.56
2013-04-24,2013-04-25,Long,1,0.12
2013-04-25,2013-04-26,Long,1,-0.08
2013-04-26,2013-04-29,Long,3,0.14
2013-04-29,2013-04-30,Long,1,0.09
2013-04-30,2013-05-02,Long,2,0.02
2013-05-02,2013-05-06,Long,4,0.63
2013-05-06,2013-05-08,Long,2,0.35
2013-05-08,2013-05-09,Long,1,-0.08
2013-05-09,2013-05-10,Long,1,0.12
2013-05-10,2013-05-14,Long,4,0.33
2013-05-14,2013-05-15,Long,1,0.23
2013-05-15,2013-05-16,Long,1,-0.23
2013-05-16,2013-05-17,Long,1,0.42
2013-05-17,2013-05-20,Long,3,-0.0
2013-05-20,2013-05-21,Long,1,0.07
2013-05-21,2013-05-22,Long,1,-0.41
2013-05-22,2013-05-30,Long,8,-0.03
2013-05-30,2013-05-31,Long,1,-0.62
2013-05-31,2013-06-03,Long,3,0.2
2013-06-03,2013-06-04,Long,1,-0.18
2013-06-04,2013-06-05,Long,1,-0.78
2013-06-05,2013-06-06,Long,1,0.45
2013-06-06,2013-06-10,Long,4,0.77
2013-06-10,2013-06-11,Long,1,-0.51
2013-06-11,2013-06-12,Long,1,-0.5
2013-06-12,2013-06-13,Long,1,0.84
2013-06-13,2013-06-14,Long,1,-0.31
2013-06-14,2013-06-17,Long,3,0.43
2013-06-17,2013-06-18,Long,1,0.48
2013-06-18,2013-06-19,Long,1,-0.77
2013-06-19,2013-06-20,Long,1,-1.23
2013-06-20,2013-06-24,Long,4,-0.52
2013-06-24,2013-06-25,Long,1,0.48
2013-06-25,2013-06-27,Long,2,0.88
2013-06-27,2013-06-28,Long,1,-0.2
2013-06-28,2013-07-01,Long,3,0.36
2013-07-01,2013-07-02,Long,1,-0.05
2013-07-02,2013-07-03,Long,1,0.02
2013-07-03,2013-07-04,Long,1,0.0
2013-07-04,2013-07-05,Long,1,0.6
2013-07-05,2013-07-08,Long,3,0.28
2013-07-08,2013-07-09,Long,1,0.31
2013-07-09,2013-07-10,Long,1,0.02
2013-07-10,2013-07-17,Long,7,0.72
2013-07-17,2013-07-22,Long,5,0.34
2013-07-22,2013-07-23,Long,1,-0.09
2013-07-23,2013-07-24,Long,1,-0.18
2013-07-24,2013-07-25,Long,1,0.08
2013-07-25,2013-07-26,Long,1,0.05
2013-07-26,2013-07-29,Long,3,-0.11
2013-07-29,2013-07-30,Long,1,0.0
2013-07-30,2013-07-31,Long,1,0.03
2013-07-31,2013-08-01,Long,1,0.64
2013-08-01,2013-08-02,Long,1,0.09
2013-08-02,2013-08-06,Long,4,-0.31
2013-08-06,2013-08-07,Long,1,-0.18
2013-08-07,2013-08-08,Long,1,0.16
2013-08-08,2013-08-09,Long,1,-0.16
2013-08-09,2013-08-13,Long,4,0.11
2013-08-13,2013-08-15,Long,2,-1.28
2013-08-15,2013-08-20,Long,5,-0.32
2013-08-20,2013-08-21,Long,1,-0.41
2013-08-21,2013-08-22,Long,1,0.45
2013-08-22,2013-08-23,Long,1,0.22
2013-08-23,2013-08-26,Long,3,-0.18
2013-08-26,2013-08-28,Long,2,-0.69
2013-08-28,2013-08-29,Long,1,0.11
2013-08-29,2013-08-30,Long,1,-0.14
2013-08-30,2013-09-02,Long,3,0.0
2013-09-02,2013-09-04,Long,2,0.63
2013-09-04,2013-09-05,Long,1,0.05
2013-09-05,2013-09-06,Long,1,0.02
2013-09-06,2013-09-09,Long,3,0.36
2013-09-09,2013-09-11,Long,2,0.32
2013-09-11,2013-09-12,Long,1,-0.06
2013-09-12,2013-09-13,Long,1,0.07
2013-09-13,2013-09-17,Long,4,0.31
2013-09-17,2013-09-18,Long,1,0.42
2013-09-18,2013-09-19,Long,1,-0.04
2013-09-19,2013-09-23,Long,4,-0.43
2013-09-23,2013-09-24,Long,1,-0.1
2013-09-24,2013-09-26,Long,2,0.05
2013-09-26,2013-09-27,Long,1,-0.17
2013-09-27,2013-09-30,Long,3,-0.2
2013-09-30,2013-10-01,Long,1,0.44
2013-10-01,2013-10-03,Long,2,-0.5
2013-10-03,2013-10-04,Long,1,0.46
2013-10-04,2013-10-09,Long,5,-1.3
2013-10-09,2013-10-10,Long,1,1.68
2013-10-10,2013-10-11,Long,1,0.47
2013-10-11,2013-10-14,Long,3,0.29
2013-10-14,2013-10-16,Long,2,0.63
2013-10-16,2013-10-17,Long,1,0.67
2013-10-17,2013-10-18,Long,1,0.54
2013-10-18,2013-10-21,Long,3,0.0
2013-10-21,2013-10-23,Long,2,0.06
2013-10-23,2013-10-25,Long,2,0.42
2013-10-25,2013-10-28,Long,3,0.08
2013-10-28,2013-10-29,Long,1,0.32
2013-10-29,2013-11-01,Long,3,-0.29
2013-11-01,2013-11-04,Long,3,0.17
2013-11-04,2013-11-05,Long,1,-0.14
2013-11-05,2013-11-07,Long,2,-0.37
2013-11-07,2013-11-08,Long,1,0.53
2013-11-08,2013-11-11,Long,3,0.01
2013-11-11,2013-11-12,Long,1,-0.09
2013-11-12,2013-11-13,Long,1,0.21
2013-11-13,2013-11-14,Long,1,0.2
2013-11-14,2013-11-15,Cash,1,0.0
2013-11-15,2013-11-18,Long,3,-0.16
2013-11-18,2013-11-19,Long,1,-0.14
2013-11-19,2013-11-20,Long,1,-0.23
2013-11-20,2013-11-22,Long,2,0.9
2013-11-22,2013-11-25,Long,3,-0.06
2013-11-25,2013-11-26,Long,1,0.02
2013-11-26,2013-11-27,Long,1,0.17
2013-11-27,2013-12-02,Long,5,-0.21
2013-12-02,2013-12-03,Long,1,-0.26
2013-12-03,2013-12-04,Long,1,-0.01
2013-12-04,2013-12-10,Long,6,0.32
2013-12-10,2013-12-12,Long,2,-0.82
2013-12-12,2013-12-18,Long,6,0.92
2013-12-18,2013-12-19,Long,1,-0.05
2013-12-19,2013-12-20,Long,1,0.24
2013-12-20,2013-12-23,Long,3,0.19
2013-12-23,2013-12-25,Long,2,0.1
2013-12-25,2013-12-26,Long,1,0.21
2013-12-26,2013-12-31,Long,5,0.21
2013-12-31,2014-01-01,Long,1,0.0
2014-01-01,2014-01-02,Long,1,-0.54
2014-01-02,2014-01-03,Long,1,-0.01
2014-01-03,2014-01-07,Long,4,0.18
2014-01-07,2014-01-08,Long,1,0.01
2014-01-08,2014-01-09,Long,1,0.02
2014-01-09,2014-01-10,Long,1,0.11
2014-01-10,2014-01-13,Long,3,-0.48
2014-01-13,2014-01-14,Long,1,0.45
2014-01-14,2014-01-15,Long,1,0.17
2014-01-15,2014-01-17,Long,2,-0.2
2014-01-17,2014-01-20,Long,3,0.0
2014-01-20,2014-01-21,Long,1,0.15
2014-01-21,2014-01-22,Long,1,0.03
2014-01-22,2014-01-28,Long,6,-1.19
2014-01-28,2014-01-30,Long,2,0.04
2014-01-30,2014-01-31,Long,1,-0.25
2014-01-31,2014-02-03,Long,3,-0.73
2014-02-03,2014-02-04,Long,1,0.18
2014-02-04,2014-02-05,Long,1,-0.05
2014-02-05,2014-02-06,Long,1,0.74
2014-02-06,2014-02-07,Long,1,0.8
2014-02-07,2014-02-10,Long,3,0.11
2014-02-10,2014-02-11,Long,1,0.8
2014-02-11,2014-02-12,Long,1,0.03
2014-02-12,2014-02-13,Long,1,0.31
2014-02-13,2014-02-14,Long,1,0.31
2014-02-14,2014-02-17,Long,3,0.0
2014-02-17,2014-02-18,Long,1,0.05
2014-02-18,2014-02-19,Long,1,-0.25
2014-02-19,2014-02-20,Long,1,0.33
2014-02-20,2014-02-21,Long,1,-0.07
2014-02-21,2014-02-24,Long,3,0.31
2014-02-24,2014-02-26,Long,2,-0.02
2014-02-26,2014-02-28,Long,2,0.44
2014-02-28,2014-03-03,Long,3,-0.36
2014-03-03,2014-03-05,Long,2,0.95
2014-03-05,2014-03-06,Long,1,0.12
2014-03-06,2014-03-07,Long,1,0.02
2014-03-07,2014-03-10,Long,3,-0.02
2014-03-10,2014-03-11,Long,1,-0.23
2014-03-11,2014-03-12,Long,1,0.01
2014-03-12,2014-03-13,Long,1,-0.46
2014-03-13,2014-03-17,Long,4,0.35
2014-03-17,2014-03-18,Long,1,0.46
2014-03-18,2014-03-19,Long,1,-0.38
2014-03-19,2014-03-20,Long,1,0.39
2014-03-20,2014-03-21,Long,1,-0.22
2014-03-21,2014-03-24,Long,3,-0.21
2014-03-24,2014-03-25,Long,1,0.29
2014-03-25,2014-03-28,Long,3,-0.23
2014-03-28,2014-03-31,Long,3,0.38
2014-03-31,2014-04-01,Long,1,0.37
2014-04-01,2014-04-02,Long,1,0.19
2014-04-02,2014-04-03,Long,1,-0.07
2014-04-03,2014-04-04,Long,1,-0.5
2014-04-04,2014-04-07,Long,3,-0.35
2014-04-07,2014-04-08,Long,1,0.19
2014-04-08,2014-04-10,Long,2,-0.43
2014-04-10,2014-04-16,Long,6,0.76
2014-04-16,2014-04-17,Long,1,0.06
2014-04-17,2014-04-18,Long,1,0.0
2014-04-18,2014-04-23,Long,5,0.21
2014-04-23,2014-04-24,Long,1,0.09
2014-04-24,2014-04-25,Long,1,-0.3
2014-04-25,2014-04-28,Long,3,0.1
2014-04-28,2014-04-29,Long,1,0.22
2014-04-29,2014-04-30,Long,1,0.15
2014-04-30,2014-05-01,Long,1,0.0
2014-05-01,2014-05-02,Long,1,-0.07
2014-05-02,2014-05-05,Long,3,0.11
2014-05-05,2014-05-06,Long,1,-0.48
2014-05-06,2014-05-07,Long,1,0.3
2014-05-07,2014-05-09,Long,2,0.02
2014-05-09,2014-05-13,Long,4,0.55
2014-05-13,2014-05-14,Long,1,-0.22
2014-05-14,2014-05-15,Long,1,-0.45
2014-05-15,2014-05-19,Long,4,0.34
2014-05-19,2014-05-22,Long,3,0.23
2014-05-22,2014-05-23,Long,1,0.22
2014-05-23,2014-05-26,Long,3,0.0
2014-05-26,2014-05-27,Long,1,0.39
2014-05-27,2014-05-28,Long,1,-0.04
2014-05-28,2014-05-29,Long,1,0.27
2014-05-29,2014-05-30,Long,1,0.1
2014-05-30,2014-06-03,Long,4,0.03
2014-06-03,2014-06-05,Long,2,0.48
2014-06-05,2014-06-11,Long,6,0.12
2014-06-11,2014-06-12,Long,1,-0.39
2014-06-12,2014-06-13,Long,1,0.16
2014-06-13,2014-06-19,Long,6,0.67
2014-06-19,2014-06-20,Long,1,0.1
2014-06-20,2014-06-23,Long,3,-0.01
2014-06-23,2014-06-24,Long,1,-0.28
2014-06-24,2014-06-27,Long,3,0.27
2014-06-27,2014-06-30,Long,3,-0.03
2014-06-30,2014-07-01,Long,1,0.31
2014-07-01,2014-07-02,Long,1,0.05
2014-07-02,2014-07-04,Long,2,0.21
2014-07-04,2014-07-08,Long,4,-0.38
2014-07-08,2014-07-09,Long,1,0.23
2014-07-09,2014-07-11,Long,2,-0.12
2014-07-11,2014-07-15,Long,4,0.13
2014-07-15,2014-07-16,Long,1,0.17
2014-07-16,2014-07-18,Long,2,-0.05
2014-07-18,2014-07-21,Long,3,-0.09
2014-07-21,2014-07-22,Long,1,0.22
2014-07-22,2014-07-23,Long,1,0.12
2014-07-23,2014-07-25,Long,2,-0.24
2014-07-25,2014-07-28,Long,3,0.02
2014-07-28,2014-07-29,Long,1,-0.2
2014-07-29,2014-07-30,Long,1,0.01
2014-07-30,2014-07-31,Long,1,-0.75
2014-07-31,2014-08-01,Long,1,-0.17
2014-08-01,2014-08-04,Long,3,0.37
2014-08-04,2014-08-05,Long,1,-0.54
2014-08-05,2014-08-06,Long,1,0.02
2014-08-06,2014-08-07,Long,1,-0.23
2014-08-07,2014-08-12,Long,5,0.67
2014-08-12,2014-08-13,Long,1,0.4
2014-08-13,2014-08-14,Long,1,0.24
2014-08-14,2014-08-18,Long,4,0.49
2014-08-18,2014-08-20,Long,2,0.44
2014-08-20,2014-08-21,Long,1,0.15
2014-08-21,2014-08-22,Long,1,-0.09
2014-08-22,2014-08-25,Long,3,0.24
2014-08-25,2014-08-26,Long,1,0.03
2014-08-26,2014-08-28,Long,2,-0.04
2014-08-28,2014-08-29,Long,1,0.18
2014-08-29,2014-09-01,Long,3,0.0
2014-09-01,2014-09-03,Long,2,-0.06
2014-09-03,2014-09-04,Long,1,-0.07
2014-09-04,2014-09-05,Long,1,0.25
2014-09-05,2014-09-10,Long,5,-0.27
2014-09-10,2014-09-11,Long,1,0.05
2014-09-11,2014-09-12,Long,1,-0.28
2014-09-12,2014-09-16,Long,4,0.29
2014-09-16,2014-09-19,Long,3,0.27
2014-09-19,2014-09-22,Long,3,-0.33
2014-09-22,2014-09-23,Long,1,-0.29
2014-09-23,2014-09-24,Long,1,0.34
2014-09-24,2014-09-26,Long,2,-0.39
2014-09-26,2014-09-29,Long,3,-0.07
2014-09-29,2014-10-02,Long,3,-0.69
2014-10-02,2014-10-03,Long,1,0.52
2014-10-03,2014-10-06,Long,3,-0.06
2014-10-06,2014-10-07,Long,1,-0.91
2014-10-07,2014-10-08,Long,1,1.13
2014-10-08,2014-10-09,Long,1,-1.4
2014-10-09,2014-10-15,Long,6,-2.13
2014-10-15,2014-10-17,Long,2,0.77
2014-10-17,2014-10-20,Long,3,0.74
2014-10-20,2014-10-22,Long,2,0.89
2014-10-22,2014-10-23,Long,1,0.94
2014-10-23,2014-10-24,Long,1,0.58
2014-10-24,2014-10-28,Long,4,0.71
2014-10-28,2014-10-30,Long,2,0.37
2014-10-30,2014-10-31,Long,1,0.93
2014-10-31,2014-11-03,Long,3,0.04
2014-11-03,2014-11-04,Long,1,-0.19
2014-11-04,2014-11-05,Long,1,0.39
2014-11-05,2014-11-07,Long,2,0.31
2014-11-07,2014-11-11,Long,4,0.29
2014-11-11,2014-11-13,Long,2,0.0
2014-11-13,2014-11-17,Long,4,0.05
2014-11-17,2014-11-18,Long,1,0.26
2014-11-18,2014-11-19,Long,1,-0.1
2014-11-19,2014-11-20,Long,1,0.09
2014-11-20,2014-11-21,Long,1,0.24
2014-11-21,2014-11-25,Long,4,0.11
2014-11-25,2014-11-26,Long,1,0.16
2014-11-26,2014-11-28,Long,2,-0.1
2014-11-28,2014-12-01,Long,3,-0.25
2014-12-01,2014-12-02,Long,1,0.4
2014-12-02,2014-12-03,Long,1,0.27
2014-12-03,2014-12-04,Long,1,-0.07
2014-12-04,2014-12-09,Long,5,-0.2
2014-12-09,2014-12-10,Long,1,-0.72
2014-12-10,2014-12-11,Long,1,0.32
2014-12-11,2014-12-15,Long,4,-1.24
2014-12-15,2014-12-16,Long,1,-0.36
2014-12-16,2014-12-17,Long,1,1.23
2014-12-17,2014-12-18,Long,1,1.11
2014-12-18,2014-12-19,Long,1,0.19
2014-12-19,2014-12-22,Long,3,0.29
2014-12-22,2014-12-23,Long,1,0.07
2014-12-23,2014-12-24,Long,1,0.01
2014-12-24,2014-12-25,Long,1,0.0
2014-12-25,2014-12-30,Long,5,-0.02
2014-12-30,2014-12-31,Long,1,-0.36
2014-12-31,2015-01-01,Long,1,0.0
2015-01-01,2015-01-02,Long,1,-0.02
2015-01-02,2015-01-05,Long,3,-0.98
2015-01-05,2015-01-06,Long,1,-0.35
2015-01-06,2015-01-07,Long,1,0.67
2015-01-07,2015-01-08,Long,1,0.8
2015-01-08,2015-01-09,Long,1,-0.29
2015-01-09,2015-01-12,Long,3,-0.35
2015-01-12,2015-01-13,Long,1,-0.1
2015-01-13,2015-01-14,Long,1,-0.33
2015-01-14,2015-01-15,Long,1,-0.33
2015-01-15,2015-01-19,Long,4,0.71
2015-01-19,2015-01-21,Long,2,0.26
2015-01-21,2015-01-22,Long,1,0.43
2015-01-22,2015-01-23,Long,1,-0.21
2015-01-23,2015-01-26,Long,3,0.15
2015-01-26,2015-01-27,Long,1,-0.75
2015-01-27,2015-01-28,Long,1,-0.83
2015-01-28,2015-02-02,Long,5,0.46
2015-02-02,2015-02-03,Long,1,0.59
2015-02-03,2015-02-04,Long,1,-0.23
2015-02-04,2015-02-05,Long,1,0.32
2015-02-05,2015-02-06,Long,1,-0.06
2015-02-06,2015-02-10,Long,4,0.19
2015-02-10,2015-02-11,Long,1,0.02
2015-02-11,2015-02-13,Long,2,0.29
2015-02-13,2015-02-16,Long,3,0.0
2015-02-16,2015-02-17,Long,1,0.03
2015-02-17,2015-02-18,Long,1,0.0
2015-02-18,2015-02-24,Long,6,0.33
2015-02-24,2015-02-25,Long,1,-0.04
2015-02-25,2015-02-27,Long,2,-0.19
2015-02-27,2015-03-02,Long,3,0.32
2015-03-02,2015-03-03,Long,1,-0.13
2015-03-03,2015-03-04,Long,1,-0.17
2015-03-04,2015-03-05,Long,1,0.04
2015-03-05,2015-03-06,Long,1,-0.65
2015-03-06,2015-03-09,Long,3,0.31
2015-03-09,2015-03-11,Long,2,-0.97
2015-03-11,2015-03-12,Long,1,0.8
2015-03-12,2015-03-16,Long,4,0.53
2015-03-16,2015-03-17,Long,1,-0.19
2015-03-17,2015-03-19,Long,2,0.71
2015-03-19,2015-03-20,Long,1,0.56
2015-03-20,2015-03-23,Long,3,-0.15
2015-03-23,2015-03-24,Long,1,-0.23
2015-03-24,2015-03-25,Long,1,-0.91
2015-03-25,2015-03-26,Long,1,-0.12
2015-03-26,2015-03-27,Long,1,0.17
2015-03-27,2015-03-30,Long,3,0.76
2015-03-30,2015-03-31,Long,1,-0.44
2015-03-31,2015-04-01,Long,1,-0.26
2015-04-01,2015-04-02,Long,1,0.22
2015-04-02,2015-04-03,Long,1,0.0
2015-04-03,2015-04-06,Long,3,0.42
2015-04-06,2015-04-07,Long,1,-0.13
2015-04-07,2015-04-09,Long,2,0.48
2015-04-09,2015-04-10,Long,1,0.4
2015-04-10,2015-04-13,Long,3,-0.23
2015-04-13,2015-04-14,Long,1,0.07
2015-04-14,2015-04-15,Long,1,0.19
2015-04-15,2015-04-16,Cash,1,0.0
2015-04-16,2015-04-17,Long,1,-0.16
2015-04-17,2015-04-20,Long,3,0.28
2015-04-20,2015-04-21,Long,1,-0.0
2015-04-21,2015-04-22,Long,1,0.34
2015-04-22,2015-04-23,Long,1,0.11
2015-04-23,2015-04-24,Long,1,0.13
2015-04-24,2015-04-27,Long,3,-0.12
2015-04-27,2015-04-28,Long,1,0.14
2015-04-28,2015-04-29,Long,1,-0.13
2015-04-29,2015-04-30,Long,1,-0.16
2015-04-30,2015-05-04,Long,4,0.24
2015-05-04,2015-05-07,Long,3,-0.37
2015-05-07,2015-05-08,Long,1,0.59
2015-05-08,2015-05-11,Long,3,-0.09
2015-05-11,2015-05-12,Long,1,-0.1
2015-05-12,2015-05-14,Long,2,0.61
2015-05-14,2015-05-15,Long,1,0.08
2015-05-15,2015-05-18,Long,3,0.1
2015-05-18,2015-05-19,Long,1,-0.02
2015-05-19,2015-05-20,Long,1,-0.05
2015-05-20,2015-05-27,Long,7,-0.03
2015-05-27,2015-05-29,Long,2,-0.33
2015-05-29,2015-06-02,Long,4,0.06
2015-06-02,2015-06-03,Long,1,0.18
2015-06-03,2015-06-04,Long,1,-0.48
2015-06-04,2015-06-05,Long,1,-0.12
2015-06-05,2015-06-08,Long,3,-0.35
2015-06-08,2015-06-09,Long,1,-0.01
2015-06-09,2015-06-10,Long,1,0.82
2015-06-10,2015-06-11,Long,1,0.15
2015-06-11,2015-06-12,Long,1,-0.24
2015-06-12,2015-06-15,Long,3,-0.08
2015-06-15,2015-06-17,Long,2,0.4
2015-06-17,2015-06-19,Long,2,0.2
2015-06-19,2015-06-25,Long,6,-0.2
2015-06-25,2015-06-30,Long,5,-1.09
2015-06-30,2015-07-01,Long,1,0.55
2015-07-01,2015-07-02,Long,1,-0.04
2015-07-02,2015-07-03,Long,1,0.0
2015-07-03,2015-07-07,Long,4,0.15
2015-07-07,2015-07-08,Long,1,-0.75
2015-07-08,2015-07-09,Long,1,0.1
2015-07-09,2015-07-13,Long,4,1.63
2015-07-13,2015-07-15,Long,2,0.23
2015-07-15,2015-07-16,Long,1,0.26
2015-07-16,2015-07-20,Long,4,0.09
2015-07-20,2015-07-23,Long,3,-0.78
2015-07-23,2015-07-24,Long,1,-0.83
2015-07-24,2015-07-27,Long,3,-0.33
2015-07-27,2015-07-28,Long,1,0.99
2015-07-28,2015-07-29,Long,1,0.63
2015-07-29,2015-07-30,Long,1,0.02
2015-07-30,2015-07-31,Long,1,-0.14
2015-07-31,2015-08-05,Long,5,-0.2
2015-08-05,2015-08-06,Long,1,-0.75
2015-08-06,2015-08-07,Long,1,-0.16
2015-08-07,2015-08-10,Long,3,0.49
2015-08-10,2015-08-11,Long,1,-0.54
2015-08-11,2015-08-12,Long,1,0.12
2015-08-12,2015-08-13,Long,1,-0.1
2015-08-13,2015-08-14,Long,1,0.31
2015-08-14,2015-08-17,Long,3,0.41
2015-08-17,2015-08-18,Long,1,-0.19
2015-08-18,2015-08-19,Long,1,-0.47
2015-08-19,2015-08-20,Long,1,-0.75
2015-08-20,2015-08-21,Long,1,-0.63
2015-08-21,2015-08-24,Cash,3,0.0
2015-08-24,2015-08-25,Long,1,-0.27
2015-08-25,2015-08-26,Long,1,1.09
2015-08-26,2015-08-27,Long,1,0.69
2015-08-27,2015-08-28,Long,1,0.0
2015-08-28,2015-08-31,Long,3,-0.23
2015-08-31,2015-09-02,Long,2,-0.13
2015-09-02,2015-09-04,Cash,2,0.0
2015-09-04,2015-09-07,Long,3,0.0
2015-09-07,2015-09-08,Long,1,0.79
2015-09-08,2015-09-09,Long,1,-0.24
2015-09-09,2015-09-14,Cash,5,0.0
2015-09-14,2015-09-15,Long,1,0.24
2015-09-15,2015-09-16,Long,1,0.36
2015-09-16,2015-09-17,Long,1,-0.1
2015-09-17,2015-09-18,Long,1,-0.86
2015-09-18,2015-09-21,Long,3,0.19
2015-09-21,2015-09-22,Long,1,-0.71
2015-09-22,2015-09-23,Long,1,-0.09
2015-09-23,2015-09-24,Long,1,-0.11
2015-09-24,2015-09-25,Long,1,-0.01
2015-09-25,2015-09-28,Long,3,-1.01
2015-09-28,2015-09-29,Long,1,0.01
2015-09-29,2015-10-01,Long,2,0.85
2015-10-01,2015-10-05,Long,4,1.52
2015-10-05,2015-10-06,Long,1,-0.19
2015-10-06,2015-10-07,Long,1,0.51
2015-10-07,2015-10-08,Long,1,0.52
2015-10-08,2015-10-09,Long,1,0.02
2015-10-09,2015-10-12,Long,3,0.05
2015-10-12,2015-10-13,Long,1,-0.41
2015-10-13,2015-10-14,Long,1,-0.28
2015-10-14,2015-10-15,Long,1,0.68
2015-10-15,2015-10-16,Long,1,0.16
2015-10-16,2015-10-19,Long,3,0.02
2015-10-19,2015-10-20,Long,1,-0.09
2015-10-20,2015-10-21,Long,1,-0.45
2015-10-21,2015-10-22,Long,1,1.17
2015-10-22,2015-10-23,Long,1,0.79
2015-10-23,2015-10-26,Long,3,-0.15
2015-10-26,2015-10-27,Long,1,-0.13
2015-10-27,2015-10-28,Long,1,0.86
2015-10-28,2015-10-29,Long,1,-0.04
2015-10-29,2015-10-30,Long,1,-0.33
2015-10-30,2015-11-02,Long,3,1.06
2015-11-02,2015-11-03,Long,1,0.27
2015-11-03,2015-11-04,Long,1,-0.27
2015-11-04,2015-11-05,Long,1,-0.08
2015-11-05,2015-11-09,Long,4,-0.72
2015-11-09,2015-11-10,Long,1,0.2
2015-11-10,2015-11-11,Long,1,-0.38
2015-11-11,2015-11-13,Long,2,-2.32
2015-11-13,2015-11-16,Long,3,1.5
2015-11-16,2015-11-17,Long,1,-0.07
2015-11-17,2015-11-18,Long,1,1.59
2015-11-18,2015-11-19,Long,1,-0.08
2015-11-19,2015-11-20,Long,1,0.3
2015-11-20,2015-11-23,Long,3,-0.09
2015-11-23,2015-11-24,Long,1,0.11
2015-11-24,2015-11-25,Long,1,-0.01
2015-11-25,2015-11-26,Long,1,0.0
2015-11-26,2015-11-27,Long,1,0.1
2015-11-27,2015-11-30,Long,3,-0.36
2015-11-30,2015-12-01,Long,1,0.68
2015-12-01,2015-12-02,Long,1,-0.87
2015-12-02,2015-12-03,Long,1,-1.13
2015-12-03,2015-12-04,Long,1,1.55
2015-12-04,2015-12-08,Long,4,-1.05
2015-12-08,2015-12-09,Long,1,-0.73
2015-12-09,2015-12-11,Long,2,-1.04
2015-12-11,2015-12-14,Long,3,0.23
2015-12-14,2015-12-15,Long,1,0.26
2015-12-15,2015-12-16,Long,1,0.68
2015-12-16,2015-12-17,Long,1,-0.34
2015-12-17,2015-12-18,Long,1,-0.83
2015-12-18,2015-12-21,Long,3,0.16
2015-12-21,2015-12-22,Long,1,0.05
2015-12-22,2015-12-23,Long,1,0.33
2015-12-23,2015-12-24,Long,1,-0.0
2015-12-24,2015-12-29,Cash,5,0.0
2015-12-29,2015-12-30,Long,1,-0.09
2015-12-30,2016-01-04,Cash,5,0.0
2016-01-04,2016-01-05,Long,1,0.01
2016-01-05,2016-01-06,Long,1,-0.33
2016-01-06,2016-01-07,Cash,1,0.0
2016-01-07,2016-01-08,Long,1,-0.25
2016-01-08,2016-01-11,Long,3,0.02
2016-01-11,2016-01-12,Long,1,0.31
2016-01-12,2016-01-13,Long,1,-1.3
2016-01-13,2016-01-14,Long,1,0.68
2016-01-14,2016-01-15,Long,1,-1.09
2016-01-15,2016-01-18,Long,3,0.0
2016-01-18,2016-01-19,Long,1,0.09
2016-01-19,2016-01-20,Long,1,-1.03
2016-01-20,2016-01-21,Long,1,0.43
2016-01-21,2016-01-22,Long,1,1.69
2016-01-22,2016-01-25,Long,3,-1.34
